text,img,label
美女日刊 看着她我想起一首歌阿诗玛H金慧vicky 喜欢运动爱唱歌爱美食的云南姑娘感谢投稿 欢迎私信或推星star 投稿你将有机会成为娱森国际 的签约艺人并参与影视剧的拍摄,3638,0
我一辈子都喜欢跟着让我感觉有兴趣的人因为在我心目中真正的人都是疯疯癫癫的他们热爱生活爱聊天不露锋芒希望拥有一切他们从不疲倦从不讲那些平凡的东西凯鲁亚克在路上 晚安,4746,0
流言证实键盘记录器确实存在而且可能比我们想象的更强大有关键盘记录器的流言再次在微博流传不少网友对此表示怀疑觉得看起来很不科学一位果壳网 网友试用并写下使用报告报告看来结果惊人点击图片了解详情扩散提醒自己的小伙伴们吧人民日报,4900,0
有时候心里会突然冒出一种厌倦的情绪觉得自己很累很累只想放纵自己一回希望能痛痛快快歇斯底里地疯一次,4479,0
赞女孩列车上为肺癌老人人工呼吸20日在青岛前往福州的K67次列车上一名60岁重病老人突然晕厥一名身着黑毛衣的女孩赶快上前为老人做人工呼吸急救时间长达一刻钟面对赞扬女孩只说自己是学医的学生这是她应该做的女孩约20多岁听说在安徽学医,3718,0
从局分0比4落后到抢七7比0拿下纳达尔的温网首轮首盘最好地反映了他的特质不屈勇敢永不放弃以赛点的心态对待每一分争夺以比赛的认真对待每一场训练更何况他还如此可爱帅气真诚网坛有他是网球的幸运我倒要看看你们如何从这条充满赞誉的帖子中找出黑的点来打哈欠,4809,0
小浪你真的要开启最近访客功能了吗那我以后怎么看女友前女友前前女友女友的前男友女友前男友的现女友前女友的现男友前前女友的暧昧对象现女友的勾搭对象以及那些我讨厌的人讨厌我的人我以前讨厌的人我不愿关注却天天偷看的人你妹啊你告诉我怎么看怎么看 哼,297,1
有没有试过回过头去看你跟一个人的聊天记录从一开始到现在看着看着就笑了笑着笑着就哭了一个人从陌生走近你然后再陌生,4796,0
 旅行  就是从我待腻的地方去你待腻的地方用一把快枪干掉从前所有美好的想象游客有时是羔羊在吃住行游购娱上一不小心就遇上刀手被宰杀被爆机被填坑被下鱼被石头被打针被加点上车睡觉下车拍照定点尿尿举旗报到,2913,0
 关东大侠  2001年沈阳市民关家东双手执刀将20多名暴 力执法者7人扎倒四死三伤而后驾摩托车到母亲坟前跪拜几小时后被抓获关家东被枪决当天妻子收到沿途沈阳群众捐款40多万元群众称之关东大侠此后沈阳城市执法人员态度大为改观喜欢请关注神秘野史,815,1
高校女生在寝室进行自我安慰黄瓜断在体内太震惊了 2012年5月浙江宁波慈溪市XX职高艺术部一女生 在寝室用黄瓜进行自慰不慎断裂留在体内无法取出 便送往慈溪市人民医院治疗人民医院对此束手无策现已送往上海,1456,1
讣告宇扬评剧苑讯中国评剧一代宗师洪派小生创始人评剧非物质文化遗产传承人评剧终身成就奖获得者洪影先生于2012年6月14日晚上8点30分在唐山的河北联大附属医院病逝享年83岁 家属决定将于16日上午在唐山举行告别仪式,2603,0
2月30号我们在休假蒙牛却在为我们生产良心奶泪感动中国啊,1530,1
微天下有图有真相今年315又有17种问题食品曝光兰州拉面砂锅粥加料致癌来伊份立顿茶太子了奶粉星巴克冰乐东北饺子参老鼠肉蛋黄派和榴莲酥统一奶茶蛇果上蜡可乐费列巧克力有活蛀虫乳鸽人造鸡蛋绝育黄瓜果粒橙这是在服毒吗,1937,1
中国人拍的金陵十三钗小日本让其票房为零小日本拍的贞子3D将于9月12日在中国大陆上映而9月12日既是南京大屠杀纪念日又是国难日勿忘国耻作为中国人敢不敢让 贞子3D 9月12日票房为零 朋友们 拿起你的手机转发吧 转起转起,1915,1
晚安中国  每天结束时在你睡觉之前去想象一整天所发生的事如果有任何的时刻或事件不是你想要的样子那就改用能使你满意的方式在心中回放一次当你完全依照你所要的样子在心中重新创造这些事件就等于清楚了当天的频率并为明天发出新的讯号和频率 朗达拜恩秘密,3065,0
调查地沟油的记者李翔死了 身中10余刀惨死他为全国不能吃特供的十多亿草泥马的食品安全努力过他付出了年轻的生命草泥马们请动一下鼠标转发表达一下谢意不过分吧恭请转发,1602,1
紧急发布刚收到家长私信我实在没粉丝请各位名人与好心人帮忙转发一下刘皓曦男三岁3个月9月1号在陕西渭南北关村被拐求大家把照片转下去发现线索马上与他爸刘成恩18691963447联系10万寻子你每转发一次都有可能带给他一次希望举手之劳好人有好报via 一分钟提升口才,2433,1
中国在世界排行榜上1清廉指数第79位2卫生医疗公平倒数第四3大学学费成本最高4城乡收入差距第一5税负第二6矿难死亡人数占全球807行政成本最高8收费公路14万公里10万在中国占709有8亿人口游离于社保之外转,1206,1
突然想起一件让我甚是得意的事情前天参加墨村演出前化妆师给我化妆的时候很惊讶的跟我说你皮肤真的好好哎给你化妆感觉是在给女孩化一样粉一下就韵开了心都乐成花了我可以臭不要脸一下不偷乐,4209,0
来自etsy的手工皂赏心悦目,4336,0
古巨基出席公告牌晒与比伯合影香港艺人古巨基LeoKu 受邀出席在拉斯维加斯举办的BillBoard公告牌颁奖礼他也是此次颁奖礼唯一一位获此殊荣的亚洲歌手颁奖礼上古巨基与乐坛人气小天王贾斯汀比伯同走红毯惹人眼球,4551,0
一只幼猴紧紧抱着将被活取猴脑的妈妈 好狗好猫流浪狗义工团 陈美琪 冷小张 作家陈岚 沈浩波 李开复 z_月儿 任志强,124,1
她爱过的人并不过多每次都无法花好月圆可每一个真正令她起心动念的男人她依然用力去对待一个女子在遇到过尽千帆皆不是的境况之后对于某些结局并不会太过伤心意外只是又一桩都市现行记而已怕的是真的就此怀疑不再有良人十二不畏将来不念过去,4405,0
安利老板死了就在前几天2013年10月16日安利成冠3S系统创始人陈观田因肝癌56岁去世干了27年安利吃了27年纽崔莱为美国人赚了27年钱 安利大师超凡创办人王慈官远离贫穷完整的植物是最好的药物作者于2006年7月2全文见图分享自长围脖 iPhone客户端,1212,1
钱江夜话悄然间被禁14年的一次性发泡餐具5月1日起又获许可当初既已决定禁用为何又重启解禁解禁后带来的白色污染该如何处置发改委的这道解禁令来得突然程序上不公开也不透明民众毫无知情权事关饮食安全环境卫生决策机关不能单方决定应充分听取民意科学理性决策,3876,0
今天下午六点开始全市高清探头全部启用副驾驶不系安全带相同处罚开车时打电话罚款50元闯黄闪罚款200越线停车罚款100今天起晚六点至深夜2点为期60天的全国交警集中查处酒驾一经查获一律拘役六个月五年内不得考证请相互转告至有车的本人朋友及亲属避免罚款 ,947,1
Hello World  Computer Programming for Kids and Other Beginners 与孩子一起学编程   吃惊 这本书已经有中文版了看了下出版时间是2010年11月,3611,0
FBI今日机密情报④男生失踪9天后遗体被发现只剩骨架据报道黄埔石化中学初一2班周小龙离奇失踪9天后终于被找到遗体在他回家路边的小山包上被发现全身皮肤肌肉器官荡然无存仅剩骨架及一点残留的头发校服却完好穿在身上手段残忍离奇让村民感到恐慌目前黄埔警方正在抓紧侦破此案转载,502,1
话筒生命警示请传出去 隐翅虫在你身上时绝对不要打她身上有 毒液接触到皮肤就死定了 跟你的孩子朋友讲万一身上有这虫用嘴巴轻轻吹走就好绝对不要用手打 医师强调如果 每个收到这个信息的人能够转发十份给其他 人肯定至少有一条生命将会被挽救回来请转寄转发别只存档,2390,1
2011年7月9日 國家體育館 將舉行 久石讓電影音樂盛典大型交響音樂會敬請關注,4116,0
芙蓉姐姐 就这么走了泪芙蓉姐姐于下午13点左右在家中自杀身亡蜡烛原因不明目前警方已介入调查怎么会这样啊哎可惜了愿一路走好人民网 扬子晚报 孔庆东 郭德纲 何炅 谢娜 南方都市报 中国新闻网 有报天天读 凤凰卫视 爱奇艺娱乐 微博同城会 马伊琍 刘晓庆 张泉灵,1802,1
自然堂全国路演随手拍自然堂舞林争霸冠军果然是我喜欢的张傲月 一路走来一直都非常支持他没想到六一儿童节还在王府井东安市场看到他参加的自然堂路演活动在现场看见了他真人跳舞哦喜欢张傲月的女粉们赶紧来收图啦在现场我还体验了自然堂的产品更加期待惊喜大奖了,2640,0
揭露社会黑暗面他死了为保护一群陌生人而这群被保护者事后一拥而散无人愿做目击证人22日天津50路公交出现小偷司机提醒乘客小心结果在全车人围观中被小偷连捅数刀受伤后他被独自留在工作多年的公交上流干了血去世图片记下这最后一刻那时他在想什么谁知道他的名字,2290,1
来福小院又被扔来了几只狗 今天有人开车来说是在饭店买回来的狗 不然就被吃了 然后送来小院 该高兴还是该绝望 好吧 还是先给孩子找领养吧 先来这几只小狗 基本条件北京本地或长期居住有独立住房或大点的租房 N多人合租的和非本地学生暂不考虑 不了解怀孕和养狗的也不考虑 详情可加QQ 468019397,4466,0
上星期在上海风水讲座有缘结识了一位自愿帮助脑瘫自闭小孩的好心人顾佑慈女仕她曾经帮助不少小孩成功由自闭不说话而会说话等等病例不用吃药不用做手术不收任何费用她每年都做義工帮助小孩如果粉丝们有朋友小孩需要帮助可主动联系顾小姐悟彩的世界 请转发日行一善,4917,0
保护小动物们的好消息来了鼓掌上海已开通全国首个卖猫狗肉的举报电话只要拨打食品药品安全投诉热线12331就可举报而且政府奖励500已经有网友举报成功并拿到了奖金这可谓是新年最好的消息之一了爱猫狗的亲们赶紧转起来吧goodgoodgood微信mrsh021,846,1
农产品电商洛川苹果网络直销模式谁说农民大哥不懂网络看看洛川苹果网络直销➊别人做农超对接洛川建立合作社与微博对接➋组合营销每箱苹果里赠送柿子和核桃➌预订模式每周接受预订周末集中采摘发货➍配送集中到快递中转站成本最优我也出自农村特发微博支持一下洛川绿迈果业专业合作社,3096,0
发表了博文 天樽体验志马上智慧迷宫寻宝从2013迈向2014一生一世喜悦跨年  今年的元旦很特别2013爱你一生2014爱你一世从13跨越到14传递一生一世的幸福亲朋好友欢,4151,0
美丽说晚安说1个你爱冬天的理由晚安,2724,0
外媒中国人结婚买房遏制全球经济复苏西班牙世界报文章按照中国传统单身男子要想结婚就必须是自己房子的主人而在今天买房子需要一大笔钱这就迫使很多人大幅度削减开支控制消费以增加存款如果说在全世界增长最快的市场上没有消费那么全球经济就会停滞,3257,0
听说卢湾区要撤消了并入黄浦区了这应该是继南汇区并入浦东新区后的第二例并区政策卢湾和黄浦的合并终于定局4月1日起卢湾区四套班子及各下属部门人权财权全部冻结3个月后新黄浦区正式挂牌图为8090年代南京路西藏路口的环形人行天桥连接了中百公司新世界精品商厦,3374,0
